Date,FIN_000001,IT_000063,CST_000568,CST_000858,FIN_600016,HC_600276,CST_600809,CST_600887,FIN_600000,CD_600104,CD_600660,IND_000157,IND_000425,HC_000661,IT_000977,IND_600009,MAT_600111,ENE_600188,UTL_600674,UTL_600795,IND_000768,ENE_000983,HC_600085,HC_600196,CST_600600,CD_600741,IT_600845,IT_000733,MAT_600176,IT_600183,MAT_600219,RE_000069,IND_000800,MAT_000877,CST_600132,CD_600754
2001-01-17,2.8714652061462402,3.4396231174468994,2.0300803184509277,3.2058470249176025,0.45890066027641296,0.5430789589881897,2.4119653701782227,1.0276044607162476,1.171923279762268,1.7370264530181885,1.5607852935791016,0.32136088609695435,1.801027536392212,5.38287878036499,3.905512809753418,2.8956518173217773,1.6564149856567383,1.2600513696670532,1.736567735671997,0.8468227982521057,3.029229164123535,0.9605360627174377,3.031106948852539,3.187277317047119,6.146512985229492,1.0927586555480957,2.260132312774658,10.766834259033203,0.6815770864486694,1.771707534790039,1.798592209815979,0.8546474575996399,4.817951679229736,3.6836562156677246,3.2460169792175293,7.563185214996338
2001-01-18,2.9144978523254395,3.5211172103881836,2.0284433364868164,3.1832275390625,0.4647737443447113,0.5512244701385498,2.397092342376709,1.0398427248001099,1.1892852783203125,1.723262071609497,1.5594183206558228,0.32176879048347473,1.787039041519165,5.284884929656982,3.9472522735595703,2.9246087074279785,1.6644949913024902,1.2505236864089966,1.7299524545669556,0.8788396120071411,3.044126272201538,0.9589022397994995,3.057014226913452,3.1584880352020264,6.129280090332031,1.0951735973358154,2.3734309673309326,10.815086364746094,0.6880025267601013,1.810788631439209,1.8246914148330688,0.8557254076004028,4.769565582275391,3.8417365550994873,3.244152784347534,7.447812080383301
2001-01-19,2.9301462173461914,3.5678255558013916,2.0611860752105713,3.20932674407959,0.4685116112232208,0.5625894069671631,2.4218804836273193,1.0724780559539795,1.2020169496536255,1.7480379343032837,1.5724077224731445,0.32816654443740845,1.8027763366699219,5.389636039733887,3.9934606552124023,2.936190366744995,1.6937854290008545,1.2505236864089966,1.740702748298645,0.8874241709709167,3.0739223957061768,0.9703376889228821,3.093283176422119,3.196873664855957,6.1982102394104,1.097588300704956,2.4902327060699463,10.966730117797852,0.6997814774513245,1.746738314628601,1.8439819812774658,0.8665028214454651,4.880162715911865,4.156060218811035,3.277693271636963,7.326034069061279
2001-02-05,2.8538601398468018,3.3919200897216797,2.003885507583618,3.0509917736053467,0.45382869243621826,0.5404271483421326,2.3400771617889404,1.0076152086257935,1.1701868772506714,1.7067450284957886,1.5642040967941284,0.31523552536964417,1.7713019847869873,5.136205673217773,3.8011667728424072,2.898547410964966,1.585714340209961,1.2409958839416504,1.6604903936386108,0.8653838634490967,3.019296407699585,0.952367901802063,3.011676549911499,3.0419652462005615,5.767380237579346,1.0951735973358154,2.511258125305176,10.718584060668945,0.6681917309761047,1.7510805130004883,1.749796748161316,0.840636670589447,4.970024108886719,3.970407009124756,3.2217915058135986,7.1465678215026855
2001-02-06,2.8714652061462402,3.3253333568573,2.0055227279663086,3.022282600402832,0.45436224341392517,0.539858341217041,2.3252041339874268,1.0055757761001587,1.1684513092041016,1.6929816007614136,1.5594183206558228,0.312921941280365,1.7651820182800293,5.136205673217773,3.7981858253479004,2.921712636947632,1.5847043991088867,1.239804983139038,1.6083927154541016,0.867703378200531,3.004398822784424,0.9589022397994995,2.9961326122283936,3.009064197540283,5.801849365234375,1.084306240081787,2.5042505264282227,10.525581359863281,0.6558774709701538,1.7836494445800781,1.7475275993347168,0.8481806516647339,5.101359844207764,4.0016560554504395,3.1975672245025635,7.300395488739014
2001-02-07,2.8440804481506348,3.2756423950195312,1.9842396974563599,2.976175308227539,0.44982442259788513,0.5389119982719421,2.310331344604492,0.995377242565155,1.1586124897003174,1.717756748199463,1.5559996366500854,0.30502739548683167,1.754690170288086,5.03483247756958,3.681915521621704,2.9246087074279785,1.5402638912200928,1.2529057264328003,1.538103461265564,0.867703378200531,2.9671545028686523,0.9450171589851379,2.9715206623077393,2.9432623386383057,5.744402885437012,1.086721420288086,2.449352979660034,10.656545639038086,0.6489170789718628,1.8661543130874634,1.720293402671814,0.8454868793487549,5.073710918426514,3.975921630859375,3.1919775009155273,7.274757385253906
2001-02-08,2.763883352279663,3.2756423950195312,1.933487892150879,2.95355486869812,0.4418158531188965,0.5190221071243286,2.2681894302368164,0.9443845152854919,1.150510549545288,1.6860989332199097,1.5566836595535278,0.28216060996055603,1.7389533519744873,4.872637748718262,3.4359567165374756,2.898547410964966,1.5220834016799927,1.2493327856063843,1.3884272575378418,0.8556391596794128,2.7784481048583984,0.9303147792816162,2.8938002586364746,2.877460479736328,5.462928295135498,1.0625717639923096,2.3313817977905273,10.036178588867188,0.6333905458450317,1.8021037578582764,1.6703640222549438,0.8648859262466431,4.900899887084961,3.8582799434661865,3.1267588138580322,7.114519119262695
2001-02-09,2.8147401809692383,3.223963499069214,1.9547712802886963,3.003143310546875,0.44982442259788513,0.5300084948539734,2.302894353866577,0.9623340368270874,1.1586124897003174,1.7273920774459839,1.5655709505081177,0.2911437153816223,1.7415761947631836,4.974009990692139,3.546264886856079,2.947772741317749,1.5655142068862915,1.2791070938110352,1.4951022863388062,0.8468227982521057,2.900113344192505,0.9352158904075623,2.9339559078216553,2.9446332454681396,5.54334831237793,1.0674015283584595,2.380439043045044,10.180932998657227,0.6424922347068787,1.8400999307632446,1.695328950881958,0.8573421835899353,5.0460615158081055,3.814164161682129,3.1509835720062256,7.217071533203125
2001-02-12,2.8147401809692383,3.16135311126709,1.966231346130371,2.9683444499969482,0.4546293616294861,0.5247051119804382,2.3252041339874268,0.9725320935249329,1.1806042194366455,1.749414324760437,1.567622423171997,0.2899189591407776,1.7389533519744873,5.03483247756958,3.561171293258667,2.988312244415283,1.5604636669158936,1.2743433713912964,1.5116416215896606,0.804597795009613,2.9125280380249023,0.9294978380203247,2.959862470626831,2.9418911933898926,5.560582637786865,1.084306240081787,2.388615369796753,9.670849800109863,0.6435632109642029,1.7966759204864502,1.732776165008545,0.8600358366966248,5.115184783935547,3.8821756839752197,3.1472556591033936,7.422173500061035
2001-02-13,2.7971351146698,3.2001113891601562,1.9711427688598633,2.9979236125946045,0.45142608880996704,0.5265985727310181,2.3425564765930176,0.9794676303863525,1.1690295934677124,1.7301445007324219,1.5717239379882812,0.28787726163864136,1.6768790483474731,5.065244674682617,3.57458758354187,2.9680421352386475,1.5655142068862915,1.2945899963378906,1.4926211833953857,0.823621928691864,2.9150116443634033,0.9335822463035583,2.5427610874176025,2.946004629135132,5.376760482788086,1.0855138301849365,2.436504602432251,9.712207794189453,0.6473113298416138,1.791248083114624,1.7339107990264893,0.8724299669265747,5.039148330688477,3.816002130508423,3.1677541732788086,7.332442283630371
